x,y
539497.06,6582110.83
539259.43,6582135.96
539470.57,6582129.81
539194.15,6582126.85
539352.38,6582110.14
539330.19,6582097.66
539118.84,6582136.85
539282.64,6582080.3
539077.17,6582136.76
539091.51,6582119.45
539255.45,6582095.11
539252.78,6582051.85
539226.39,6582097.04
539200.14,6582094.35
538929.43,6582132.26
539181.48,6582071.61
538904.42,6582117.33
539066.97,6582077.95
538786.72,6582135.26
539010.65,6582075.19
538748.7,6582146.72
538980.59,6582037.8
538721.08,6582153.39
538953.5,6582047.67
538906.72,6582069.06
538632.07,6582163.27
538804.25,6582078.31
538680.51,6582098.5
538644.37,6582119
538642,6582085
538654,6582101
538652,6582098
538650,6582096
538646,6582091
538644,6582088
540116.42,6582728.39
540094,6582733.36
537546.14,6583674.71
537547.1,6583696.82
537545.15,6583724.76
537623.27,6583704.79
537477.83,6583804.8
537477.4,6583891.55
537498.98,6583879.4
537419.01,6584093.27
535913.48,6579899.99
536020.42,6579927.35
536019.77,6579902.48
535913.14,6581077.01
535899.94,6581058.58
535966.07,6581147.13
535883.6,6581083.89
535934.92,6581126.59
535868.86,6581126.68
535848.31,6581130.44
535858.86,6581156.82
538692.76,6583151.83
538610.34,6583119.68
538723.53,6583103.71
538620.12,6583105.15
538751.63,6583104.2
538784.17,6583044.5
538713.6,6583057.27
538850.19,6582991.15
538883.1,6582962.74
538823.15,6582969.21
538838.46,6582957.53
538860.73,6582944.44
538979.75,6582883.03
538876.96,6582930.78
538895.25,6582910.77
538930.71,6582884.58
539062.59,6582813.5
538936.44,6582879.95
539090.37,6582804.43
538955.96,6582867.33
538969.69,6582853.59
539254.45,6582680.59
539159.2,6582642.47
539234.17,6582550.59
539261.39,6582521.88
539271.2,6582504.69
536459.81,6581821.83
536434.35,6581766.38
536467.1,6581761.26
536387.4,6581771.55
536381.67,6581730.29
536401.22,6581700.19
536352.83,6581752.08
536371.06,6581706.19
536317.76,6581746.78
536320.49,6581731.7
536360,6581664
538268.31,6583429.26
538268.31,6583429.26
538231.98,6583417.58
538238.69,6583459.35
538170.97,6583412.87
538210.91,6583456.97
538191.8,6583455.32
538152.47,6583450.83
538139.54,6583440.62
538109.52,6583436.39
538011.58,6583387.14
538076.53,6583439.56
538039.25,6583434
537907.53,6583361.28
537869.24,6583353.08
537976.01,6583409.06
537925.66,6583440.09
537803.23,6583321.7
537815.41,6583305.73
537766.72,6583310.6
537721.88,6583308.64
537849.2,6583378.14
537840.55,6583383.75
537659.34,6583285.59
537803.07,6583366.04
537616.72,6583269.64
537628.3,6583248.65
537780.51,6583359.04
537759.56,6583359.38
537697.59,6583337.23
537677.17,6583336.92
538426.16,6583183.88
539277.44,6582414.96
539302.33,6582400.2
539390.66,6582321.09
539319.18,6582295.57
539370.68,6582282.58
539337.27,6582255.68
539369.21,6582259.6
539345.44,6582211.57
539349.74,6582188.08
539353.87,6582166.69
539383.15,6582179.41
539393.95,6582118.89
539408.47,6582050.5
539416.23,6582016.14
539378.97,6582036.09
539380.86,6582003.54
539454.61,6581940.65
539388.9,6581962.77
539390.93,6581953.47
539456.96,6581786.04
539474.37,6581792.1
539474.7,6581767.67
539473.81,6581745.89
540969.99,6583288.4
540931.14,6583129.19
540929,6582883.76
540909.57,6582752.54
540912.11,6582726.12
540919.56,6582700.23
540892.61,6582592.9
540885.67,6582560.23
540892.05,6582447.76
540890.79,6582364.93
540895.97,6582257.95
540881.8,6582105.87
540913.58,6582100.45
540885.73,6582073.27
540880.57,6582030.1
540872.14,6581991.49
540882.54,6581905.15
540924.89,6581878.47
540882.62,6581852.71
540962.48,6581804.92
540928.84,6581793.56
540891.42,6581794.28
540858.87,6581767.42
540933.01,6581747.26
540958.61,6581728.44
540886.15,6581745.59
540952,6581698
540966.48,6581607.49
540945.88,6581635.26
539042.45,6583073.5
539066.62,6583097.38
539039.29,6583252.26
539077,6583253
539009,6583230
539090.27,6583235.34
539087.44,6583199.61
539082.1,6583133.25
539117.6,6583157.71
539142.32,6583087.97
539172.96,6583092.34
539162.94,6583065.59
539228.95,6583001.25
539275.97,6583022.37
539274.13,6583041
539300.16,6583005.73
539307.62,6582977.57
539330.34,6582961.85
536694.41,6582318.65
536670.73,6582337.66
536622,6582328.39
536664.65,6582316.54
536594.75,6582356.2
536491.72,6582279.41
536522.42,6582344.6
536492.43,6582336.58
536394.83,6582286.64
536442.93,6582327.74
536334.99,6582306.95
536370.86,6582335.57
536209.14,6582289.58
536281.31,6582350.4
536173.55,6582323.82
539099.72,6583004.35
539054.27,6583031.53
539272.33,6583137.24
539232.54,6583142.11
539258.76,6583110.47
539261.7,6583081.73
539208.8,6583091.34
539226.1,6583074.75
539178.22,6583051.5
539132.46,6583001.43
539178.58,6583011.19
539005,6582885
538999.25,6582872.13
539111.61,6582924.38
538941.29,6582848.3
539090.09,6582902.48
539095.24,6582857.9
539107.75,6582813.62
538828.79,6582792.9
538815.93,6582805.61
538945.04,6582808.46
538985.1,6582830.99
538919.05,6582802.48
538846.8,6582744.26
538837.66,6582761.82
538678.9,6582733.63
538768.26,6582743.21
538580.55,6582711.71
538576.71,6582734.09
538727.55,6582710.24
538710.77,6582710.65
538504.87,6582693.76
538684.79,6582712.12
538438.4,6582648.6
538406.86,6582645.71
538541,6582619.59
538510.66,6582613.91
538286.91,6582601.06
538209,6582557.49
538183.37,6582544.08
538154.54,6582559.54
538407.95,6582590.49
538320.21,6582551.8
538099.7,6582512.51
538263.54,6582535.44
538244.54,6582518.28
538154.43,6582423.72
538154.43,6582423.72
538149.81,6582460.18
538124.6,6582435.66
535811.57,6581978.45
535706.68,6581974.82
535670.86,6581997.24
535688.28,6582039.99
535610.33,6582042.1
535526.48,6582006.76
535512.88,6582041.35
536271.15,6583488.68
536238.84,6583525.57
536266.99,6583553.56
536261.67,6583588.32
536229.77,6583581.24
536228.72,6583605.58
536272.38,6583655.66
536218.9,6583642.22
536307.74,6583554.11
536294.51,6583517.83
536317.44,6583519.54
536337.06,6583522.52
535824.2,6582394.66
535765.23,6582338.24
535814.51,6582436.67
535754.75,6582361.76
535781.32,6582426.51
535785.98,6582445.95
539692.49,6583693.48
539713.04,6583703.69
539745.58,6583721.57
539692.82,6583720.1
539795.5,6583735.5
539800.47,6583772.83
543125.88,6581265.65
543157.05,6581276.84
543006.46,6581496.29
536240.66,6581965.01
536205.52,6581954.85
536175.38,6582013.75
536154.19,6582019.64
536139.2,6581966.69
536122.49,6582052.06
536994.6,6584079.49
536994.58,6580963.59
536998.46,6580907.54
536998.61,6580873.08
540403.4,6583539.37
540349.96,6583484.18
540262.57,6583402.37
540173.97,6583383.66
540109.36,6583355.11
541038.94,6583918.49
541041.45,6583882.61
541035.28,6583849.68
540986.97,6583874.66
540965.46,6583849.74
541003.92,6583769.2
541017.09,6583744.91
540940.98,6583785.86
540948.2,6583749.98
540932.56,6583734.43
540976.03,6583658.65
540930.38,6583647.66
540924.58,6583694.7
540891.88,6583576.79
540781.48,6583474.98
540849.89,6583506.13
540844.03,6583486.49
540754.87,6583401.23
540746.46,6583366.99
540804.71,6583366.55
540806.34,6583338.59
540749.21,6583297.04
540753.18,6583169.4
540862.57,6583216.52
540844.57,6583210.01
540832.97,6583142.95
540802,6583169.64
540751.83,6583040.46
540757.98,6582987.39
540820.26,6583121.26
540844.07,6583096.65
540756.5,6582953.76
540806.61,6583070.77
540750.91,6582917.15
540812.36,6583022.82
540738.47,6582865.48
540803.69,6582992.91
540760.58,6582827.87
540752.52,6582800.2
540815.64,6582875.56
540768.12,6582618.8
540830.55,6582785.63
540776.03,6582462.24
540777.14,6582417.52
540835.25,6582736.02
540816.3,6582712.27
540828.46,6582684.17
540811.32,6582652.34
540762.8,6582264.89
540843.65,6582625.36
540779.98,6582226.78
540816.5,6582560.32
540789.76,6582160.18
540856.58,6582485.13
540824.12,6582486.1
540893.36,6582411.54
540784.74,6582113.37
540834.51,6582373.2
540856.19,6582399.28
540792,6582064.03
540829.65,6582301.27
540851.96,6582301.36
540774.55,6581959.48
540731,6581888
540676.88,6581925.07
540772.91,6581873.54
540728.01,6581841.48
540838.28,6582102.36
540840.39,6582016.15
540784,6581117.97
540628.9,6581034.94
540829.71,6581877.97
540820.24,6581830.39
540816.28,6581797.12
540809.71,6581762.15
540914.58,6581147.13
540834.07,6581179.88
535020.48,6579713.39
534995.8,6579667.91
534897.83,6579617.45
535283.94,6580090.38
535249.02,6580043.42
535230.14,6580015.01
535209.23,6579992.44
535171.88,6579936.8
535152.64,6579910.34
535109.92,6579710.72
535137.53,6579884.89
535106.56,6579789.06
535100.08,6579853.95
535079.1,6579869.4
535073.78,6579790.49
535051.1,6579778.56
535080.32,6579839.39
535054.83,6579826.7
535030.35,6579816.69
535027.02,6579767.14
535008.95,6579800.95
534984.89,6579787.17
534955.6,6579709.46
534934.73,6579692.7
534915.18,6579691.03
534893.04,6579690.22
534843.94,6579697.99
534822.69,6579682.22
535024.13,6580698.99
534978.03,6580722.71
534990.68,6580666.94
534945.7,6580691.66
534958.1,6580633.92
534970.76,6580571.22
534912.59,6580659.38
534926.95,6580604.82
534938.52,6580536.63
534871.66,6580396.6
534867.02,6580363.2
534821.05,6580144.52
534801.78,6580055.73
539349.63,6583539.86
539295.46,6583514.99
539077.66,6583500.88
539146.43,6583486.25
539125.81,6583531.47
539161.57,6583498.29
539177.12,6583534.73
539229.32,6583558.64
539253.63,6583529.5
539293.42,6583536.93
539335.44,6583567.47
539351.95,6583597.41
539372.56,6583546.62
539395.53,6583620.54
539410.79,6583590.95
539433.5,6583599.83
539496.95,6583649.07
539455.75,6583602.27
539587.31,6583680.96
539548.84,6583627.91
539610.73,6583670.26
539599.71,6583636.72
536168.41,6580974.55
536194.17,6580962.17
536258.21,6580912.4
536276.24,6580891.17
540491.93,6582705.91
540449.64,6582717.02
540516.3,6582595.29
540406.89,6582623.3
540515.53,6582569.92
540518.61,6582518.6
540452.52,6582413.23
540399.53,6582432.47
540383.42,6582390.6
540431.58,6582346.25
540419.7,6582320.13
540402.45,6582149.62
540343.49,6582142.3
540303.71,6582192.03
540368.03,6582103.6
540296.77,6582046.91
540315.11,6582005.86
540306.49,6581980.37
540277.73,6582014.38
540349.14,6581975.92
540260.64,6581990.07
540271.01,6581961.24
540156.8,6581995.13
540133.95,6581997.73
536861.26,6580899.71
536861.53,6580865.82
536889.18,6580735.02
536873.09,6580729.18
536826.58,6580676
538811.95,6583122.63
538885.18,6583048.65
538909.85,6583086.59
538957.06,6583048.51
538989.38,6582928.62
538990.01,6582976.72
539027.15,6582941.11
539020.72,6582995.91
539049.49,6582914.71
539078.16,6582975.57
539128.18,6582897.38
539158.42,6582901.31
539199.86,6582805.82
539223.51,6582782.03
539219.12,6582825.38
539286.37,6582721.14
539243.8,6582803
539315.14,6582708.7
539300.49,6582696.66
539301.55,6582654.18
539302.84,6582794.77
539334.6,6582776.29
539333,6582739.45
539450.67,6582472.82
539530.74,6582406.63
539451.42,6582632.44
539529.41,6582522.95
539592.71,6582269.65
539546.19,6582466.43
539627.31,6582176.94
539590.53,6582409.1
539654.12,6582147.68
539662.91,6582111.03
539671.9,6582074.6
539697.73,6582006.09
539665.39,6582295.42
539717.18,6581907.32
539691.08,6582188.27
539722.86,6581885.5
539724.19,6581871.18
539700.87,6582149.89
539710.39,6582111.19
539742.79,6581811.22
539718.48,6582079.7
539064.25,6582738.41
539000.31,6582747.52
538973.12,6582696.56
538944.99,6582719.85
538911.44,6582738.62
538816.15,6582703.9
538744.1,6582663.76
538720.14,6582664.96
538388,6582465
538373.54,6582432.32
538602.52,6582622.72
538621.99,6582589.66
538352.84,6582440.88
538524.24,6582572.56
538273.33,6582410.81
538498.1,6582567.39
538252.2,6582398.08
538466.43,6582553.94
538225.15,6582374.82
538449.31,6582517.41
538329.19,6582471.67
538239.08,6582459.41
538238.27,6582474.11
538240.41,6582434.95
538206.52,6582420.24
538179.33,6582406.95
536274.94,6583618.98
536318.65,6583660.76
536352.46,6583586.14
536340.64,6583617.45
536369.5,6583636.34
536389.17,6583607.75
540217.16,6583619.01
540210.55,6583625.04
540210.55,6583625.04
540177.87,6583597
540227.65,6583572.27
540317.09,6583468.6
540329.08,6583442.15
540239.03,6583491.78
540253.59,6583465.87
540263.46,6583448.69
540332.32,6583383.06
540356.32,6583344.41
540375.76,6583325.44
540555.68,6583159.83
540584.3,6583162.48
537371.69,6581769.04
537386.97,6581697.2
537346.62,6581734.16
537321.82,6581706.57
537316.52,6581676.29
537344.05,6581673.47
537097.81,6581904.46
537125.93,6581902.93
537150.11,6581895.38
537168.28,6581872.06
537177.88,6581887.38
537174.87,6581801.64
537239.26,6581783.32
537284.47,6581774.24
537302.35,6581759.03
537333.49,6581768.72
537355.77,6581769.6
537416.06,6581757.27
537651.59,6581671.66
537666.4,6581649.31
537706.66,6581643.9
537543.69,6581728.32
537570.95,6581705.19
537624.98,6581641.94
537643.87,6581624.71
537601.72,6581655.44
537612.07,6581656.83
537658.74,6581610.04
537698.26,6581575.26
537802.57,6581503.2
537746.23,6581505.28
537781.42,6581438.62
537778.69,6581416.34
537826.55,6581359.67
537787.05,6581360.4
537912.58,6581322.39
537924.93,6581300.88
537885.6,6581303.3
537899.47,6581283.55
537910.74,6581266.37
541153.74,6583920.52
541103.25,6583925.97
541139.54,6583891.46
541060.03,6583898.68
541132.7,6583837.34
541097.28,6583867.12
541152.09,6583818.91
541173.88,6583847.7
541085.44,6583847.96
541158.58,6583791.54
541100.57,6583828.56
541116.75,6583813.54
541108.93,6583773.59
541139.88,6583732.34
541122.72,6583702.9
541089.13,6583684.21
541085.36,6583653.74
541080.47,6583629.53
541060.82,6583622.67
539959.35,6582846.36
539959.35,6582846.36
539922.91,6582820.71
539976.24,6582831.74
539948.3,6582794.18
539934,6582784.51
539991.07,6582818.82
540032.01,6582781.12
539990.62,6582723.21
540044.22,6582749.83
540026.8,6582674.81
540050.55,6582736.52
540012.79,6582615.16
540058.92,6582713.1
540066.61,6582693.57
540066.15,6582552.86
540126.68,6582560.57
540155.7,6582545.5
540165.72,6582533.37
540170.24,6582505.79
540362.15,6582536.93
540419.91,6582520.28
540487.51,6582490.58
540283.55,6582501.97
540527.7,6582471.95
540548.05,6582465.94
540354.35,6582459.9
540407.37,6582463.93
540638.65,6582434.26
540442.52,6582458.24
540703.02,6582426.68
540722.17,6582420.25
540569.03,6582407.31
540778.37,6582390.74
540616.12,6582395.67
540633.12,6582374.36
540666.48,6582375.77
540700.99,6582380.93
540730.11,6582373.26
540748,6582368.57
536147.45,6583514.52
536141.79,6583555.74
536125.37,6583509.19
536121.84,6583554.36
536092.94,6583522.06
536088.39,6583547.7
536059.54,6583554.79
536043.35,6583509.07
536015.4,6583546.83
536017.97,6583504.51
535974.81,6583540.29
535997.12,6583500.36
535939.21,6583538.25
535932.79,6583491.86
535888.39,6583520.28
535907.21,6583486.9
535887.81,6583455.82
535825.68,6583508.39
535822.18,6583454.99
535799.91,6583429.52
535761.8,6583466.24
535745.46,6583453.67
535733.55,6583479.91
538442.65,6582391.46
538432.25,6582326.41
538354.84,6582315.76
538339.75,6582352.49
538315.84,6582371.53
538315.84,6582371.53
538342.89,6582376.93
538332.85,6582290.04
538326.82,6582274.73
538313.64,6582339.05
538282.27,6582287.12
538298.91,6582275.61
538211.15,6582319.59
538191.22,6582328
535034.71,6579995
535054.35,6580021.19
535071.1,6580042.64
535110.04,6580099.22
535132.32,6580118.17
540077.02,6583281.71
540089.29,6583334.49
540159.64,6583208.39
540200.06,6583212.55
540185.03,6583188.76
540179.45,6583168.2
540275.24,6583207.53
540224.41,6583200.25
540247.24,6583187.34
535797.8,6581771.14
535772.83,6581754.89
535742.14,6581799.66
535688.99,6581769.86
535637.78,6581811.72
535629.4,6581835.62
535196.48,6580243.75
535068.47,6580220.24
535657.18,6579840.6
535593.19,6579786.12
535512.51,6579797.82
535470.21,6579781.91
535429.83,6579807.46
535438.99,6579849.65
535360.52,6579836.23
535383.51,6579865.59
535358.38,6579884.03
535326.65,6579904.56
535314.55,6579922.48
535250.1,6579890
535236.92,6579899.58
535186.56,6579957.79
535145.08,6579989.24
535103.45,6580020.11
535093.12,6580077.23
537971.58,6582751.87
537962.39,6582768.23
538280.23,6582037.54
538389.42,6581881.44
538377.64,6581809.75
538444.18,6581780.63
538486.92,6581777.75
538524.49,6581765.23
538229.24,6582241.21
538245.29,6582198.18
538245.29,6582198.18
538311.87,6582071.1
538320.05,6582049.28
538334.65,6582023.83
538364.86,6582010.61
538372.18,6581965.3
538420.04,6581902.68
538461.03,6581863.85
538465.75,6581859.21
538470.15,6581854.88
538474.81,6581850.29
538478.84,6581893.24
538483.38,6581888.94
538488.37,6581884.59
538493.17,6581880.33
538500.4,6581864.46
538516.24,6581809.8
538553.03,6581788.35
541293.16,6583662.2
541256.47,6583666.06
541265.99,6583654.84
541240.85,6583653.79
541202.83,6583685.24
541254.18,6583699.5
541230.64,6583752.47
541234.97,6583774.95
539708.42,6582911.61
539675.2,6582925.11
539689.04,6582894.24
537630.69,6583016.87
537669.1,6583019.9
537658.5,6583051.75
537635.55,6583107.08
537606.93,6583105.3
537589.27,6583161.47
537599.64,6583225.17
537517.01,6583412.68
537581.44,6583326.71
540741.11,6581960.93
540709.25,6581960.62
540662.78,6581969.73
540737.79,6582008.99
540565.67,6581963.92
540692.88,6582012.79
540525.83,6581988.84
540554.98,6582077.44
540508.92,6582041.59
540388.39,6582030.24
540415.7,6582074.66
540276.18,6582075.68
540254.04,6582108.76
540192.53,6582023.17
540199.23,6582050.06
540210.46,6582078.41
540287.49,6582136.43
540195.88,6582137.77
540173.94,6582151.09
540149.8,6582172.33
540132.54,6582184.03
540157.98,6582219.62
540114.17,6582194.04
540145.26,6582251.53
540168.11,6582315.06
542248.12,6582067.47
542248.2,6582156.32
542208.89,6582175.96
539553.81,6583786.28
539414.96,6583770.91
539278.04,6583758.88
535096.04,6580767.16
535073.53,6580770.66
539855.6,6582287.15
539820.89,6582257.99
539833.84,6582241.98
539784.91,6582245.78
539750.9,6582227.82
539768.94,6582108.82
539754.31,6582092.75
543323.08,6580688.09
543336.76,6580784.61
543294.35,6580742.15
543295.47,6580797.13
543305.82,6580816.38
543315.92,6580837.26
543326.05,6580857.38
537004.85,6582969.4
537212.14,6582779.15
537078.58,6582881.32
537135.8,6582925.94
540884.34,6583039.31
540911.28,6583023.45
540232.15,6583011.13
540216.96,6583030.25
540248.28,6582983.83
540266.77,6582940.77
540277.36,6582919.5
540266.57,6582887.01
540296.59,6582875.36
540282.47,6582846.03
540312.9,6582813.58
540330.89,6582769.27
539879.32,6582996.54
539850.47,6583027.97
539839.04,6583010.98
539857.09,6582949.53
539831.74,6582938.15
539821.56,6582988.01
540881.73,6583107.1
540931.53,6583106.68
540904.83,6583052.07
538324.01,6583135.96
538298.2,6583223.61
538282.03,6583249.85
538258.84,6583300.07
538249.46,6583279.81
538231.73,6583317.1
538240.45,6583333.98
540842.62,6583458.92
540905.88,6583475.63
540859.25,6583457.8
540895.39,6583451.06
540943.03,6583472.58
540921.47,6583445.62
540956.06,6583438.75
540939.4,6583421.82
540987.4,6583432.95
541024.06,6583455
541015.86,6583427.04
538589.33,6583331.22
535752.56,6580606.32
535708.95,6580606.41
535701.45,6580581.37
535742.21,6580568.98
535697.22,6580559.41
535726.29,6580549.62
535693.87,6580537.5
535690.6,6580515.15
535720.63,6580509.7
535688.95,6580492.98
535730.21,6580490.45
535684.65,6580470.81
535711.98,6580453.51
535714.63,6580414.58
535698.31,6580351.57
535553.95,6580237.48
535511.09,6580205.78
535455.44,6580169.92
535683.82,6580271.02
535689.56,6580229.32
535345.62,6580085.42
535676.47,6580213.9
535324.79,6580058.52
535309.6,6580037.39
535683.97,6580171.7
535294.37,6580010.6
535273.8,6579986.06
535253.03,6579956.42
535406.39,6580076.41
535383.73,6580045.77
535372.65,6580030.3
535353.64,6580002.93
535338.2,6579980.61
535317.75,6579954.02
535297.48,6579925.61
538428.44,6583348.31
538348.28,6583446.15
538371.53,6583412.05
536530.02,6581211.9
539031.35,6583151.09
538993.98,6583145.13
539018.75,6583177.07
538896.63,6583140.85
538869.93,6583156.11
538824.44,6583045.44
538797.06,6583106.26
538802.56,6583059.04
538646.15,6582819.44
538656.7,6582777.97
538701.89,6582950.04
538662.42,6582915.86
538553.85,6582762.38
538629.12,6582892.54
538532.66,6582754.82
538506.84,6582737.13
538513.95,6582715.89
538555.94,6582810.09
538460.15,6582734.62
538497.81,6582782.46
538438.78,6582716.96
538385.45,6582700.93
538434.98,6582790.93
538359.26,6582686.27
538418.14,6582776.51
538294.38,6582670.44
538374.54,6582761.01
538388.75,6582747.93
538253.62,6582646.37
538229.02,6582644
538156.98,6582607.35
538175.1,6582611.79
538136.4,6582596.68
538118.29,6582576.21
538260.69,6582681.87
538038,6582570.23
538144.45,6582654.59
537914.35,6582458.27
538118.28,6582648.08
538107.53,6582625.37
538031.85,6582600.19
537821.92,6582541.18
537418.77,6582030.46
537697.73,6582434.56
537678.13,6582408.04
537666.06,6582384.99
537585.7,6582276.77
537582.21,6582255.28
537209.86,6581752.73
537197.27,6581735.65
537490.82,6582150.79
537119.4,6581657.17
537478.45,6582131.24
537089.67,6581627.36
537103.4,6581640.05
537461.07,6582114.55
537050.29,6581573.95
537050.29,6581573.95
536991.05,6581524.43
537005.26,6581540.34
537418.59,6582079.5
536952.86,6581430.39
537395.95,6582057.43
537339.66,6581994.4
537319.21,6582020.56
537310.87,6581970.3
537266.53,6581907.14
537257.82,6581870.95
537182.07,6581777.3
537153.8,6581735.46
536689.99,6581197.72
537105.49,6581692.75
537057.62,6581649.6
536974.61,6581556.69
536956.88,6581541.39
536944.53,6581549.27
536951.37,6581533.75
536496.86,6581089.66
536729.44,6581348.45
536455.71,6581067.96
536396.08,6581043.8
536346.29,6581025.72
536354.68,6581069.94
536320.88,6581073.51
536330.17,6581055.71
536239.16,6581001.63
536222.21,6581016.38
535617.87,6580919.6
535626.51,6580966.03
535627.26,6580995.08
535666.56,6580967.78
535672.07,6581004.84
535637.64,6581058.33
535695.51,6581035.55
535645.03,6581081.4
535686.88,6581062.56
535652.65,6581114.12
535698.09,6581103.66
535662.84,6581149.43
535696.69,6581135.72
535675.18,6581202.51
535711.05,6581175.47
535753.34,6581181.91
535716.14,6581202.64
535686.3,6581246.66
535703.37,6581288.76
535709,6581316.38
535734.39,6581277.95
535723.47,6581354.87
535733.73,6581379.26
535774.73,6581383.61
535792.06,6581409.88
535724.36,6581441.77
535795.72,6581444.43
535749.5,6581469.31
535732.39,6581500.43
535787.73,6581585.19
535787.73,6581585.19
535838.49,6581578.77
535783.09,6581615.28
535836.27,6581606.58
535801.03,6581640.87
535862.17,6581629.9
535794.04,6581679.5
535873.56,6581662.75
535847.81,6581662.74
535816.96,6581701.1
535861.44,6581701.14
535868.88,6581729.34
535844.22,6581802.54
535879.82,6581791.28
535922.94,6581781.16
535834.87,6581863.86
535828.7,6581897.33
535816.64,6581927.32
535925.65,6581960.63
535881.71,6581982.37
535940.38,6582007.55
535903.24,6582055.14
535953.82,6582061.3
535899.35,6582082.67
535995.89,6582081.18
535900.9,6582111.54
535925.94,6582145.15
535982.05,6582195.04
536007.48,6582223.18
535929.11,6582215.55
536007.11,6582271.96
535938.77,6582276.9
536015.18,6582296.27
535966.02,6582300.26
535931.39,6582312.17
536013.46,6582320.43
535950.7,6582340.4
535979.07,6582361.7
536025.74,6582363.26
535512.76,6581623.9
535532.62,6581707.35
535579.52,6581699.99
535594.63,6581725.28
535596.2,6581752.89
535621.8,6581739.45
535551.15,6581780.31
535593.84,6581793.47
535549.8,6581813.44
535538.83,6581875.1
535577.16,6581889.5
535632.16,6581917.11
535652.41,6581935.31
535605.9,6581975.53
535607.63,6581982.65
535632.7,6582051.44
535674.6,6582073.09
535634.68,6582073.13
535635.82,6582080.67
535671.42,6582105.52
535694.19,6582129.95
535680.41,6582157.42
535623.26,6582174.47
535694.03,6582185.6
535644.27,6582195.9
535657.72,6582254.93
535703.91,6582302.37
535709.51,6582327.54
535760.24,6582308.82
535685.25,6582384.24
535796.94,6582468.96
535721.78,6582525.94
535502.04,6579675.13
535515.19,6579596.9
535515.59,6579737.91
535521.39,6579769.4
535548.34,6579676.09
535528.55,6579838.38
535553.97,6579734.63
535533.36,6579868.84
535554.57,6579762.57
535534.81,6579901.51
535539.05,6579929.04
535542.92,6579960.63
535546.87,6579988.59
535549.39,6580016.63
535552.89,6580050.26
540961.75,6583971.7
540943.92,6583930.46
540934.74,6583956.8
540912.25,6583961.49
540944.59,6583904.83
540856.47,6583928.53
540813.81,6583913.32
540778.38,6583877.91
540756.54,6583833.88
540725.66,6583840.51
540697.52,6583838.34
540676.18,6583826.3
540551.65,6583778.29
540576.84,6583764.45
540518.13,6583769.42
540478.5,6583753.54
540455.14,6583710.16
540429.84,6583707.33
540405.24,6583703.43
540401.58,6583723.9
540376.11,6583673.91
540380.14,6583714.69
540329.98,6583686.78
540284.76,6583632.45
540308.76,6583626.15
540241.6,6583643.25
540163.31,6583615.28
540063.24,6583609.27
539718.15,6583495.15
539681.57,6583465.8
539658.6,6583476.94
540896.02,6584207.64
539615.18,6583465.86
540865.42,6584016.34
540851.57,6584010.08
539601.09,6583444.26
540873.97,6583986.19
539554.12,6583438.07
539479.89,6583383.42
539408.2,6583365.22
539386.72,6583359.98
539290.49,6583341.73
540579.17,6583836
539095.29,6583421.67
540420.86,6583775.91
538975.2,6583478.74
540393.52,6583773.84
538951.7,6583487.87
540353.22,6583760.52
540345.46,6583761.6
540334.66,6583740.75
540281.15,6583731.07
540150.07,6583672.68
538717.39,6583405.01
538692.97,6583390.95
538656.38,6583393.22
538609.66,6583337.32
539376.69,6583398.45
539302.99,6583379.36
538470.85,6583289.95
539174.64,6583418.58
539126.11,6583433.75
539155,6583454
538387.56,6583226.07
538374.59,6583208.44
539027.14,6583508.64
538306.56,6583153.63
538205.56,6583078.86
538813.4,6583537.34
538765.26,6583496.82
538740.12,6583477.43
538688.18,6583494.16
538663.78,6583481.36
537490.87,6582606.63
538670.89,6583447.25
538638.84,6583474.18
538642,6583476
538632.63,6583447.73
537427.33,6582572.22
537426.98,6582523.74
537370.89,6582511.35
538572.64,6583412.56
537347.99,6582515.31
538536.99,6583395.02
537331.23,6582487.05
538538.47,6583376.15
537303.21,6582479.59
538480.01,6583339.5
537220.93,6582415.47
537239.2,6582421.89
537183.54,6582408.05
538346.36,6583230.66
537084.08,6582301.07
537049.45,6582294.32
538273.56,6583189.63
536955.69,6582182.9
538239.98,6583148.76
536899.09,6582129.83
536870.15,6582092.08
538171.3,6583103
536829.43,6582031.63
538156.96,6583088.44
538135.66,6583073.28
537826.64,6582906.42
536745.12,6581959.15
536758.19,6581956.89
537600.79,6582800.8
536700,6581905
537475.69,6582684.93
536678.55,6581877.82
537409.74,6582621.99
536548.15,6581741.42
536528.2,6581730.84
536505.93,6581704.18
536544.67,6581719.72
537329,6582584.78
537312.53,6582591.62
537310.62,6582549.54
537286.8,6582531.88
536461.72,6581594.87
536414.58,6581591.69
536396.99,6581519.04
537127.84,6582414.26
537098.27,6582412.74
537082.87,6582396.28
536316.06,6581438.15
537021.13,6582346.82
536216.87,6581317.39
536237.35,6581288.44
536947.55,6582331.65
536188.58,6581278.62
536957.62,6582269.87
536143.38,6581222.75
536165.05,6581209.91
536125.7,6581200.72
536888.04,6582181.57
536846.1,6582172.32
536634,6581955.49
535946.61,6580571.59
535985.89,6580520.46
535966.86,6580434.99
535926.52,6580389
535889.83,6580588.87
536534.8,6581824.8
535998.51,6580168.7
536094.88,6580176.29
535908.21,6580301.64
536513.85,6581797.24
536482.68,6581776.71
536402.67,6581647.63
535894.7,6579800.59
536387.99,6581638.2
535886.64,6579724.82
536332.41,6581544.12
